Event_ID,League,Match_Name,Match_Date,Stadium,City,Seat_Category,Ticket_Price,Sale_Date,Days_Before_Match,Quantity,Weather,Day_of_Week,Demand_Level
EVT0035,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,23-03-2025,M. Chinnaswamy Stadium,Bengaluru,General,2250,18-02-2025,33,2,Cloudy,Sunday,High
EVT0186,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,19-04-2024,M. Chinnaswamy Stadium,Bengaluru,Premium,5250,29-01-2024,81,4,Cloudy,Friday,High
EVT0050,ISL,Jamshedpur FC vs Kerala Blasters FC,19-11-2023,Jawaharlal Nehru Stadium,Kochi,Premium,2150,03-10-2023,47,4,Clear,Sunday,High
EVT0009,IPL,Delhi Capitals vs Lucknow Super Giants,23-03-2025,Arun Jaitley Stadium,Delhi,Premium,5350,26-02-2025,25,2,Sunny,Sunday,High
EVT0095,IPL,Chennai Super Kings vs Gujarat Titans,10-05-2023,M. A. Chidambaram Stadium,Chennai,VIP,10650,02-04-2023,38,1,Humid,Wednesday,High
EVT0210,ISL,Kerala Blasters FC vs Chennaiyin FC,03-12-2023,Jawaharlal Nehru Stadium,Kochi,Premium,2150,12-11-2023,21,1,Hazy,Sunday,High
EVT0191,IPL,Chennai Super Kings vs Lucknow Super Giants,23-04-2025,M. A. Chidambaram Stadium,Chennai,Premium,5400,11-03-2025,43,2,Humid,Wednesday,High
EVT0188,ISL,Kerala Blasters FC vs Jamshedpur FC,07-12-2025,Jawaharlal Nehru Stadium,Kochi,General,900,17-11-2025,20,2,Clear,Sunday,High
EVT0208,IPL,Sunrisers Hyderabad vs Royal Challengers Bengaluru,07-05-2025,Rajiv Gandhi International Stadium,Hyderabad,General,2200,19-02-2025,77,10,Rainy,Wednesday,High
EVT0254,PKL,Puneri Paltan vs Tamil Thalaivas,21-09-2023,Jawaharlal Nehru Indoor Stadium,Chennai,General,350,29-08-2023,23,1,Humid,Thursday,Medium
EVT0174,ISL,Kerala Blasters FC vs NorthEast United FC,20-02-2026,Indira Gandhi Athletic Stadium,Guwahati,General,900,10-02-2026,10,5,Rainy,Friday,High
EVT0248,IPL,Royal Challengers Bengaluru vs Mumbai Indians,11-05-2023,Wankhede Stadium,Mumbai,General,2200,06-05-2023,5,2,Clear,Thursday,High
EVT0161,PKL,Patna Pirates vs Bengal Warriors,01-07-2025,Netaji Indoor Stadium,Kolkata,Premium,1300,16-06-2025,15,4,Humid,Tuesday,High
EVT0229,IPL,Royal Challengers Bengaluru vs Lucknow Super Giants,14-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5450,17-03-2025,58,2,Clear,Wednesday,High
EVT0163,ISL,Mumbai City FC vs Bengaluru FC,02-03-2024,Mumbai Football Arena,Mumbai,Corporate Box,9900,12-01-2024,50,2,Clear,Saturday,High
EVT0191,IPL,Chennai Super Kings vs Lucknow Super Giants,23-04-2025,M. A. Chidambaram Stadium,Chennai,General,2250,02-03-2025,52,2,Humid,Wednesday,High
EVT0119,ISL,FC Goa vs NorthEast United FC,30-10-2024,Fatorda Stadium,Margao,Premium,1450,03-10-2024,27,4,Hazy,Wednesday,Medium
EVT0187,IPL,Delhi Capitals vs Kolkata Knight Riders,21-05-2024,Arun Jaitley Stadium,Delhi,Premium,5150,01-04-2024,50,1,Sunny,Tuesday,High
EVT0283,ISL,Mumbai City FC vs Bengaluru FC,24-10-2024,Mumbai Football Arena,Mumbai,Premium,2250,22-09-2024,32,2,Clear,Thursday,High
EVT0076,PKL,Patna Pirates vs Bengaluru Bulls,30-07-2023,Kanteerava Indoor Stadium,Bengaluru,General,550,20-06-2023,40,3,Cloudy,Sunday,High
EVT0265,ISL,FC Goa vs Mumbai City FC,25-11-2025,Fatorda Stadium,Margao,Premium,1450,07-10-2025,49,4,Cloudy,Tuesday,Medium
EVT0022,IPL,Lucknow Super Giants vs Mumbai Indians,26-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,VIP,10650,14-02-2025,71,9,Rainy,Saturday,High
EVT0073,IPL,Chennai Super Kings vs Lucknow Super Giants,05-04-2023,M. A. Chidambaram Stadium,Chennai,VIP,11000,23-03-2023,13,2,Humid,Wednesday,High
EVT0136,ISL,Odisha FC vs Kerala Blasters FC,21-12-2025,Kalinga Stadium,Bhubaneswar,General,900,22-10-2025,60,1,Hazy,Sunday,High
EVT0090,PKL,Haryana Steelers vs Dabang Delhi K.C.,13-10-2025,Thyagaraj Sports Complex,Delhi,General,350,01-09-2025,42,6,Sunny,Monday,Medium
EVT0160,IPL,Mumbai Indians vs Punjab Kings,08-04-2024,Wankhede Stadium,Mumbai,General,2100,31-03-2024,8,3,Clear,Monday,High
EVT0288,IPL,Royal Challengers Bengaluru vs Delhi Capitals,26-04-2025,Arun Jaitley Stadium,Delhi,General,2100,15-03-2025,42,3,Sunny,Saturday,High
EVT0258,IPL,Royal Challengers Bengaluru vs Punjab Kings,22-05-2023,M. Chinnaswamy Stadium,Bengaluru,General,2150,16-05-2023,6,4,Cloudy,Monday,High
EVT0290,IPL,Lucknow Super Giants vs Sunrisers Hyderabad,29-05-2023,BRSABV Ekana Cricket Stadium,Lucknow,Premium,3450,12-04-2023,47,1,Hazy,Monday,Medium
EVT0297,ISL,Hyderabad FC vs Bengaluru FC,20-12-2024,Sree Kanteerava Stadium,Bengaluru,Premium,2350,19-11-2024,31,1,Cloudy,Friday,High
EVT0085,ISL,Kerala Blasters FC vs Hyderabad FC,02-12-2025,Jawaharlal Nehru Stadium,Kochi,General,900,19-11-2025,13,3,Cloudy,Tuesday,High
EVT0260,ISL,NorthEast United FC vs Mumbai City FC,22-10-2025,Indira Gandhi Athletic Stadium,Guwahati,General,600,21-09-2025,31,5,Clear,Wednesday,Medium
EVT0019,ISL,NorthEast United FC vs FC Goa,15-02-2025,Indira Gandhi Athletic Stadium,Guwahati,Premium,2350,02-02-2025,13,1,Cloudy,Saturday,High
EVT0204,IPL,Royal Challengers Bengaluru vs Chennai Super Kings,30-04-2025,M. Chinnaswamy Stadium,Bengaluru,General,2050,10-03-2025,51,2,Cloudy,Wednesday,High
EVT0253,ISL,Mohun Bagan Super Giant vs Kerala Blasters FC,10-12-2023,Salt Lake Stadium,Kolkata,VIP,4500,01-10-2023,70,4,Clear,Sunday,High
EVT0193,IPL,Delhi Capitals vs Royal Challengers Bengaluru,11-04-2024,M. Chinnaswamy Stadium,Bengaluru,General,2150,19-02-2024,52,2,Cloudy,Thursday,High
EVT0268,ISL,Bengaluru FC vs Kerala Blasters FC,07-02-2024,Jawaharlal Nehru Stadium,Kochi,General,850,14-01-2024,24,4,Clear,Wednesday,High
EVT0205,IPL,Royal Challengers Bengaluru vs Delhi Capitals,24-05-2025,M. Chinnaswamy Stadium,Bengaluru,Premium,5550,29-04-2025,25,2,Cloudy,Saturday,High
EVT0248,IPL,Royal Challengers Bengaluru vs Mumbai Indians,11-05-2023,Wankhede Stadium,Mumbai,General,2250,27-03-2023,45,5,Clear,Thursday,High
EVT0041,IPL,Rajasthan Royals vs Kolkata Knight Riders,19-05-2025,Eden Gardens,Kolkata,Premium,5600,03-05-2025,16,2,Humid,Monday,High
EVT0152,PKL,U Mumba vs Tamil Thalaivas,02-09-2023,Jawaharlal Nehru Indoor Stadium,Chennai,Corporate Box,6200,10-07-2023,54,4,Humid,Saturday,High
EVT0242,PKL,UP Yoddhas vs Jaipur Pink Panthers,19-08-2025,Noida Indoor Stadium,Noida,Premium,1400,23-07-2025,27,1,Cloudy,Tuesday,High
EVT0156,IPL,Gujarat Titans vs Royal Challengers Bengaluru,14-05-2024,M. Chinnaswamy Stadium,Bengaluru,General,2100,02-05-2024,12,3,Cloudy,Tuesday,High
EVT0293,IPL,Chennai Super Kings vs Kolkata Knight Riders,09-05-2024,Eden Gardens,Kolkata,General,2200,09-04-2024,30,10,Humid,Thursday,High
EVT0239,ISL,NorthEast United FC vs Chennaiyin FC,21-01-2024,"Jawaharlal Nehru Stadium, Chennai",Chennai,Premium,2300,09-11-2023,73,3,Sunny,Sunday,High
EVT0056,ISL,Chennaiyin FC vs Jamshedpur FC,06-01-2025,JRD Tata Sports Complex,Jamshedpur,Premium,1500,12-11-2024,55,2,Sunny,Monday,Medium
EVT0096,PKL,Puneri Paltan vs Haryana Steelers,09-07-2025,Tau Devi Lal Sports Complex,Panchkula,General,350,01-07-2025,8,1,Rainy,Wednesday,Medium
EVT0216,ISL,Odisha FC vs Mumbai City FC,14-12-2025,Mumbai Football Arena,Mumbai,General,900,22-10-2025,53,3,Clear,Sunday,High
EVT0043,IPL,Mumbai Indians vs Sunrisers Hyderabad,17-04-2024,Wankhede Stadium,Mumbai,VIP,10350,08-04-2024,9,1,Clear,Wednesday,High
EVT0093,IPL,Delhi Capitals vs Rajasthan Royals,25-03-2025,Arun Jaitley Stadium,Delhi,General,1400,09-02-2025,44,1,Sunny,Tuesday,Medium
EVT0293,IPL,Chennai Super Kings vs Kolkata Knight Riders,09-05-2024,Eden Gardens,Kolkata,General,2100,07-04-2024,32,3,Humid,Thursday,High
EVT0084,IPL,Punjab Kings vs Kolkata Knight Riders,29-05-2023,Eden Gardens,Kolkata,General,2150,15-05-2023,14,2,Humid,Monday,High
EVT0161,PKL,Patna Pirates vs Bengal Warriors,01-07-2025,Netaji Indoor Stadium,Kolkata,Premium,1300,18-06-2025,13,2,Humid,Tuesday,High
EVT0023,ISL,Mohun Bagan Super Giant vs Odisha FC,14-12-2024,Kalinga Stadium,Bhubaneswar,General,950,02-10-2024,73,4,Rainy,Saturday,High
EVT0293,IPL,Chennai Super Kings vs Kolkata Knight Riders,09-05-2024,Eden Gardens,Kolkata,General,2200,16-03-2024,54,1,Humid,Thursday,High
EVT0103,ISL,Jamshedpur FC vs Odisha FC,27-10-2024,Kalinga Stadium,Bhubaneswar,Premium,1450,20-09-2024,37,1,Sunny,Sunday,Medium
EVT0276,IPL,Mumbai Indians vs Lucknow Super Giants,01-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,2050,12-03-2025,20,2,Cloudy,Tuesday,High
EVT0229,IPL,Royal Challengers Bengaluru vs Lucknow Super Giants,14-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5250,05-04-2025,39,6,Clear,Wednesday,High
EVT0167,IPL,Punjab Kings vs Rajasthan Royals,28-05-2025,Sawai Mansingh Stadium,Jaipur,General,1450,07-05-2025,21,1,Cloudy,Wednesday,Medium
EVT0080,PKL,Haryana Steelers vs Gujarat Giants,24-09-2024,EKA Arena,Ahmedabad,General,250,11-07-2024,75,3,Cloudy,Tuesday,Low
EVT0104,ISL,FC Goa vs Jamshedpur FC,04-12-2023,JRD Tata Sports Complex,Jamshedpur,General,600,20-10-2023,45,4,Clear,Monday,Medium
EVT0219,IPL,Sunrisers Hyderabad vs Rajasthan Royals,21-05-2024,Sawai Mansingh Stadium,Jaipur,General,1500,28-03-2024,54,1,Cloudy,Tuesday,Medium
EVT0220,PKL,Puneri Paltan vs Jaipur Pink Panthers,03-10-2024,Shree Shiv Chhatrapati Sports Complex,Pune,Premium,1300,07-08-2024,57,4,Cloudy,Thursday,High
EVT0128,IPL,Rajasthan Royals vs Gujarat Titans,20-04-2023,Narendra Modi Stadium,Ahmedabad,Premium,3650,05-03-2023,46,2,Rainy,Thursday,Medium
EVT0208,IPL,Sunrisers Hyderabad vs Royal Challengers Bengaluru,07-05-2025,Rajiv Gandhi International Stadium,Hyderabad,General,2250,03-04-2025,34,8,Rainy,Wednesday,High
EVT0163,ISL,Mumbai City FC vs Bengaluru FC,02-03-2024,Mumbai Football Arena,Mumbai,Corporate Box,9550,10-02-2024,21,2,Clear,Saturday,High
EVT0111,IPL,Mumbai Indians vs Rajasthan Royals,24-05-2024,Wankhede Stadium,Mumbai,General,2200,25-04-2024,29,2,Clear,Friday,High
EVT0065,PKL,Bengaluru Bulls vs Puneri Paltan,19-09-2025,Kanteerava Indoor Stadium,Bengaluru,Premium,1300,20-08-2025,30,2,Cloudy,Friday,High
EVT0176,ISL,Mohun Bagan Super Giant vs Mumbai City FC,09-10-2025,Mumbai Football Arena,Mumbai,Premium,2300,17-09-2025,22,1,Clear,Thursday,High
EVT0088,ISL,Kerala Blasters FC vs Jamshedpur FC,08-03-2024,JRD Tata Sports Complex,Jamshedpur,Premium,2250,10-02-2024,27,4,Rainy,Friday,High
EVT0279,IPL,Sunrisers Hyderabad vs Punjab Kings,31-03-2023,PCA Stadium,Mohali,Premium,5250,03-03-2023,28,3,Clear,Friday,High
EVT0109,PKL,Puneri Paltan vs UP Yoddhas,22-09-2024,Shree Shiv Chhatrapati Sports Complex,Pune,General,550,24-08-2024,29,3,Sunny,Sunday,High
EVT0163,ISL,Mumbai City FC vs Bengaluru FC,02-03-2024,Mumbai Football Arena,Mumbai,General,850,05-02-2024,26,3,Clear,Saturday,High
EVT0006,IPL,Sunrisers Hyderabad vs Gujarat Titans,02-04-2023,Narendra Modi Stadium,Ahmedabad,General,2150,27-03-2023,6,5,Hazy,Sunday,High
EVT0300,IPL,Rajasthan Royals vs Chennai Super Kings,27-04-2024,Sawai Mansingh Stadium,Jaipur,General,2200,22-04-2024,5,4,Clear,Saturday,High
EVT0231,PKL,UP Yoddhas vs Puneri Paltan,15-09-2025,Noida Indoor Stadium,Noida,VIP,1850,01-09-2025,14,2,Hazy,Monday,Medium
EVT0116,ISL,Kerala Blasters FC vs Hyderabad FC,07-11-2023,G. M. C. Balayogi Athletic Stadium,Hyderabad,Corporate Box,10150,03-10-2023,35,1,Clear,Tuesday,High
EVT0127,IPL,Rajasthan Royals vs Kolkata Knight Riders,02-05-2025,Sawai Mansingh Stadium,Jaipur,General,2100,18-04-2025,14,2,Clear,Friday,High
EVT0005,ISL,Mohun Bagan Super Giant vs Bengaluru FC,27-02-2025,Salt Lake Stadium,Kolkata,General,850,27-01-2025,31,4,Clear,Thursday,High
EVT0057,IPL,Rajasthan Royals vs Gujarat Titans,25-04-2024,Narendra Modi Stadium,Ahmedabad,Premium,3750,15-02-2024,70,3,Hazy,Thursday,Medium
EVT0042,PKL,Jaipur Pink Panthers vs Puneri Paltan,11-07-2025,Sawai Mansingh Indoor Stadium,Jaipur,General,550,19-06-2025,22,1,Clear,Friday,High
EVT0268,ISL,Bengaluru FC vs Kerala Blasters FC,07-02-2024,Jawaharlal Nehru Stadium,Kochi,Premium,2250,13-01-2024,25,3,Clear,Wednesday,High
EVT0163,ISL,Mumbai City FC vs Bengaluru FC,02-03-2024,Mumbai Football Arena,Mumbai,VIP,4500,19-02-2024,12,2,Clear,Saturday,High
EVT0260,ISL,NorthEast United FC vs Mumbai City FC,22-10-2025,Indira Gandhi Athletic Stadium,Guwahati,Premium,1450,16-10-2025,6,3,Clear,Wednesday,Medium
EVT0244,IPL,Sunrisers Hyderabad vs Rajasthan Royals,28-04-2025,Rajiv Gandhi International Stadium,Hyderabad,VIP,7550,17-04-2025,11,1,Clear,Monday,Medium
EVT0017,ISL,NorthEast United FC vs Bengaluru FC,18-10-2023,Sree Kanteerava Stadium,Bengaluru,Premium,2250,30-08-2023,49,1,Cloudy,Wednesday,High
EVT0255,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,09-04-2025,M. Chinnaswamy Stadium,Bengaluru,General,2150,11-03-2025,29,2,Cloudy,Wednesday,High
EVT0250,ISL,FC Goa vs NorthEast United FC,18-11-2024,Fatorda Stadium,Margao,General,600,31-10-2024,18,1,Hazy,Monday,Medium
EVT0127,IPL,Rajasthan Royals vs Kolkata Knight Riders,02-05-2025,Sawai Mansingh Stadium,Jaipur,Corporate Box,23050,23-04-2025,9,1,Clear,Friday,High
EVT0054,ISL,Kerala Blasters FC vs Mohun Bagan Super Giant,07-10-2025,Salt Lake Stadium,Kolkata,General,900,16-08-2025,52,2,Humid,Tuesday,High
EVT0140,ISL,Bengaluru FC vs Kerala Blasters FC,25-12-2023,Sree Kanteerava Stadium,Bengaluru,General,900,08-11-2023,47,1,Cloudy,Monday,High
EVT0029,ISL,Kerala Blasters FC vs Jamshedpur FC,01-01-2024,JRD Tata Sports Complex,Jamshedpur,Premium,2350,10-12-2023,22,3,Hazy,Monday,High
EVT0011,IPL,Delhi Capitals vs Kolkata Knight Riders,26-03-2025,Eden Gardens,Kolkata,General,2150,22-03-2025,4,4,Clear,Wednesday,High
EVT0034,IPL,Lucknow Super Giants vs Rajasthan Royals,22-04-2023,Sawai Mansingh Stadium,Jaipur,General,2150,26-03-2023,27,6,Clear,Saturday,High
EVT0152,PKL,U Mumba vs Tamil Thalaivas,02-09-2023,Jawaharlal Nehru Indoor Stadium,Chennai,General,500,21-07-2023,43,2,Humid,Saturday,High
EVT0296,PKL,Dabang Delhi K.C. vs Tamil Thalaivas,20-07-2025,Thyagaraj Sports Complex,Delhi,General,550,16-06-2025,34,4,Cloudy,Sunday,High
EVT0282,ISL,Bengaluru FC vs NorthEast United FC,21-12-2024,Indira Gandhi Athletic Stadium,Guwahati,General,900,20-11-2024,31,5,Hazy,Saturday,High
EVT0256,IPL,Mumbai Indians vs Delhi Capitals,26-05-2023,Wankhede Stadium,Mumbai,General,2050,13-04-2023,43,1,Clear,Friday,High
EVT0276,IPL,Mumbai Indians vs Lucknow Super Giants,01-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5550,15-03-2025,17,1,Cloudy,Tuesday,High
EVT0095,IPL,Chennai Super Kings vs Gujarat Titans,10-05-2023,M. A. Chidambaram Stadium,Chennai,General,2200,22-04-2023,18,3,Humid,Wednesday,High
EVT0095,IPL,Chennai Super Kings vs Gujarat Titans,10-05-2023,M. A. Chidambaram Stadium,Chennai,General,2100,01-05-2023,9,1,Humid,Wednesday,High
EVT0128,IPL,Rajasthan Royals vs Gujarat Titans,20-04-2023,Narendra Modi Stadium,Ahmedabad,General,1450,26-03-2023,25,6,Rainy,Thursday,Medium
EVT0227,IPL,Mumbai Indians vs Chennai Super Kings,23-05-2024,Wankhede Stadium,Mumbai,Premium,5650,16-05-2024,7,3,Clear,Thursday,High
EVT0236,ISL,Mohun Bagan Super Giant vs Jamshedpur FC,19-02-2026,Salt Lake Stadium,Kolkata,Premium,2200,08-02-2026,11,2,Clear,Thursday,High
EVT0196,ISL,Mumbai City FC vs Mohun Bagan Super Giant,19-01-2026,Salt Lake Stadium,Kolkata,Premium,2300,28-12-2025,22,1,Clear,Monday,High
EVT0007,IPL,Rajasthan Royals vs Lucknow Super Giants,13-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,VIP,6950,17-03-2025,57,1,Hazy,Tuesday,Medium
EVT0261,IPL,Mumbai Indians vs Kolkata Knight Riders,04-05-2024,Wankhede Stadium,Mumbai,General,2200,23-04-2024,11,1,Clear,Saturday,High
EVT0051,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,14-05-2025,Rajiv Gandhi International Stadium,Hyderabad,General,2200,01-04-2025,43,1,Cloudy,Wednesday,High
EVT0174,ISL,Kerala Blasters FC vs NorthEast United FC,20-02-2026,Indira Gandhi Athletic Stadium,Guwahati,General,950,11-02-2026,9,5,Rainy,Friday,High
EVT0071,PKL,Telugu Titans vs Bengaluru Bulls,20-07-2024,Kanteerava Indoor Stadium,Bengaluru,General,500,12-06-2024,38,2,Cloudy,Saturday,High
EVT0008,PKL,Dabang Delhi K.C. vs Tamil Thalaivas,13-07-2024,Jawaharlal Nehru Indoor Stadium,Chennai,General,500,06-06-2024,37,4,Humid,Saturday,High
EVT0004,ISL,Jamshedpur FC vs Mohun Bagan Super Giant,21-11-2023,Salt Lake Stadium,Kolkata,Premium,2150,07-10-2023,45,1,Clear,Tuesday,High
EVT0024,IPL,Chennai Super Kings vs Punjab Kings,29-04-2025,PCA Stadium,Mohali,General,2150,22-04-2025,7,2,Cloudy,Tuesday,High
EVT0069,IPL,Gujarat Titans vs Royal Challengers Bengaluru,04-05-2024,Narendra Modi Stadium,Ahmedabad,Premium,5300,12-04-2024,22,1,Sunny,Saturday,High
EVT0237,ISL,Kerala Blasters FC vs Bengaluru FC,15-01-2024,Jawaharlal Nehru Stadium,Kochi,Premium,2150,05-11-2023,71,4,Rainy,Monday,High
EVT0237,ISL,Kerala Blasters FC vs Bengaluru FC,15-01-2024,Jawaharlal Nehru Stadium,Kochi,VIP,4300,21-11-2023,55,6,Rainy,Monday,High
EVT0029,ISL,Kerala Blasters FC vs Jamshedpur FC,01-01-2024,JRD Tata Sports Complex,Jamshedpur,Premium,2300,04-12-2023,28,1,Hazy,Monday,High
EVT0078,IPL,Lucknow Super Giants vs Punjab Kings,16-05-2024,BRSABV Ekana Cricket Stadium,Lucknow,Premium,3450,08-05-2024,8,2,Cloudy,Thursday,Medium
EVT0111,IPL,Mumbai Indians vs Rajasthan Royals,24-05-2024,Wankhede Stadium,Mumbai,Premium,5400,17-04-2024,37,3,Clear,Friday,High
EVT0133,ISL,Kerala Blasters FC vs Hyderabad FC,06-12-2024,Jawaharlal Nehru Stadium,Kochi,General,900,15-11-2024,21,2,Sunny,Friday,High
EVT0223,ISL,Jamshedpur FC vs Bengaluru FC,26-10-2023,Sree Kanteerava Stadium,Bengaluru,VIP,4350,20-09-2023,36,1,Cloudy,Thursday,High
EVT0081,IPL,Royal Challengers Bengaluru vs Delhi Capitals,28-04-2024,M. Chinnaswamy Stadium,Bengaluru,General,2200,15-04-2024,13,1,Cloudy,Sunday,High
EVT0271,ISL,Odisha FC vs Mohun Bagan Super Giant,15-02-2025,Kalinga Stadium,Bhubaneswar,Premium,2350,30-01-2025,16,6,Cloudy,Saturday,High
EVT0003,ISL,Chennaiyin FC vs Odisha FC,05-11-2023,"Jawaharlal Nehru Stadium, Chennai",Chennai,General,850,01-09-2023,65,4,Rainy,Sunday,High
EVT0250,ISL,FC Goa vs NorthEast United FC,18-11-2024,Fatorda Stadium,Margao,Corporate Box,6900,29-09-2024,50,6,Hazy,Monday,Medium
EVT0173,IPL,Chennai Super Kings vs Punjab Kings,10-04-2025,PCA Stadium,Mohali,General,2200,20-03-2025,21,3,Cloudy,Thursday,High
EVT0285,ISL,Odisha FC vs Kerala Blasters FC,06-11-2025,Jawaharlal Nehru Stadium,Kochi,General,850,30-10-2025,7,1,Rainy,Thursday,High
EVT0254,PKL,Puneri Paltan vs Tamil Thalaivas,21-09-2023,Jawaharlal Nehru Indoor Stadium,Chennai,Premium,900,02-09-2023,19,1,Humid,Thursday,Medium
EVT0247,ISL,Chennaiyin FC vs Jamshedpur FC,30-12-2025,"Jawaharlal Nehru Stadium, Chennai",Chennai,General,600,15-11-2025,45,2,Rainy,Tuesday,Medium
EVT0208,IPL,Sunrisers Hyderabad vs Royal Challengers Bengaluru,07-05-2025,Rajiv Gandhi International Stadium,Hyderabad,VIP,11300,19-03-2025,49,1,Rainy,Wednesday,High
EVT0150,PKL,Bengal Warriors vs Bengaluru Bulls,11-09-2025,Kanteerava Indoor Stadium,Bengaluru,General,350,08-09-2025,3,2,Cloudy,Thursday,Medium
EVT0258,IPL,Royal Challengers Bengaluru vs Punjab Kings,22-05-2023,M. Chinnaswamy Stadium,Bengaluru,Premium,5400,21-05-2023,1,2,Cloudy,Monday,High
EVT0003,ISL,Chennaiyin FC vs Odisha FC,05-11-2023,"Jawaharlal Nehru Stadium, Chennai",Chennai,Premium,2350,23-10-2023,13,2,Rainy,Sunday,High
EVT0023,ISL,Mohun Bagan Super Giant vs Odisha FC,14-12-2024,Kalinga Stadium,Bhubaneswar,Premium,2150,16-11-2024,28,5,Rainy,Saturday,High
EVT0294,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,27-03-2025,M. Chinnaswamy Stadium,Bengaluru,Premium,5200,22-01-2025,64,1,Cloudy,Thursday,High
EVT0246,ISL,FC Goa vs Mumbai City FC,07-03-2025,Fatorda Stadium,Margao,General,900,30-01-2025,36,1,Sunny,Friday,High
EVT0235,IPL,Royal Challengers Bengaluru vs Gujarat Titans,20-04-2025,Narendra Modi Stadium,Ahmedabad,General,2100,18-03-2025,33,2,Sunny,Sunday,High
EVT0029,ISL,Kerala Blasters FC vs Jamshedpur FC,01-01-2024,JRD Tata Sports Complex,Jamshedpur,General,900,30-11-2023,32,2,Hazy,Monday,High
EVT0083,IPL,Rajasthan Royals vs Royal Challengers Bengaluru,23-05-2025,M. Chinnaswamy Stadium,Bengaluru,General,2050,01-05-2025,22,7,Cloudy,Friday,High
EVT0158,IPL,Delhi Capitals vs Royal Challengers Bengaluru,29-05-2023,Arun Jaitley Stadium,Delhi,Premium,5600,26-03-2023,64,2,Sunny,Monday,High
EVT0175,ISL,Kerala Blasters FC vs NorthEast United FC,30-11-2024,Jawaharlal Nehru Stadium,Kochi,General,850,23-11-2024,7,1,Cloudy,Saturday,High
EVT0023,ISL,Mohun Bagan Super Giant vs Odisha FC,14-12-2024,Kalinga Stadium,Bhubaneswar,General,850,18-10-2024,57,2,Rainy,Saturday,High
EVT0255,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,09-04-2025,M. Chinnaswamy Stadium,Bengaluru,General,2150,24-03-2025,16,3,Cloudy,Wednesday,High
EVT0218,IPL,Delhi Capitals vs Gujarat Titans,28-05-2023,Narendra Modi Stadium,Ahmedabad,General,2100,01-05-2023,27,4,Sunny,Sunday,High
EVT0223,ISL,Jamshedpur FC vs Bengaluru FC,26-10-2023,Sree Kanteerava Stadium,Bengaluru,VIP,4400,13-09-2023,43,4,Cloudy,Thursday,High
EVT0168,ISL,FC Goa vs Kerala Blasters FC,27-01-2024,Fatorda Stadium,Margao,General,850,23-01-2024,4,2,Rainy,Saturday,High
EVT0288,IPL,Royal Challengers Bengaluru vs Delhi Capitals,26-04-2025,Arun Jaitley Stadium,Delhi,VIP,10500,17-03-2025,40,3,Sunny,Saturday,High
EVT0226,IPL,Punjab Kings vs Kolkata Knight Riders,11-04-2025,Eden Gardens,Kolkata,General,2200,20-03-2025,22,4,Humid,Friday,High
EVT0236,ISL,Mohun Bagan Super Giant vs Jamshedpur FC,19-02-2026,Salt Lake Stadium,Kolkata,General,900,12-12-2025,69,2,Clear,Thursday,High
EVT0134,IPL,Sunrisers Hyderabad vs Kolkata Knight Riders,30-04-2023,Rajiv Gandhi International Stadium,Hyderabad,General,2250,29-03-2023,32,2,Rainy,Sunday,High
EVT0047,IPL,Lucknow Super Giants vs Punjab Kings,20-05-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,3600,10-05-2025,10,6,Rainy,Tuesday,Medium
EVT0143,ISL,Kerala Blasters FC vs FC Goa,28-10-2023,Jawaharlal Nehru Stadium,Kochi,General,850,25-09-2023,33,1,Clear,Saturday,High
EVT0158,IPL,Delhi Capitals vs Royal Challengers Bengaluru,29-05-2023,Arun Jaitley Stadium,Delhi,Premium,5500,17-05-2023,12,1,Sunny,Monday,High
EVT0214,IPL,Gujarat Titans vs Mumbai Indians,24-03-2025,Wankhede Stadium,Mumbai,General,2150,11-03-2025,13,3,Clear,Monday,High
EVT0283,ISL,Mumbai City FC vs Bengaluru FC,24-10-2024,Mumbai Football Arena,Mumbai,Premium,2300,03-09-2024,51,2,Clear,Thursday,High
EVT0128,IPL,Rajasthan Royals vs Gujarat Titans,20-04-2023,Narendra Modi Stadium,Ahmedabad,General,1400,09-03-2023,42,1,Rainy,Thursday,Medium
EVT0159,IPL,Lucknow Super Giants vs Rajasthan Royals,21-05-2024,BRSABV Ekana Cricket Stadium,Lucknow,General,1450,22-04-2024,29,1,Rainy,Tuesday,Medium
EVT0057,IPL,Rajasthan Royals vs Gujarat Titans,25-04-2024,Narendra Modi Stadium,Ahmedabad,Premium,3650,28-03-2024,28,9,Hazy,Thursday,Medium
EVT0190,ISL,Mohun Bagan Super Giant vs Jamshedpur FC,16-01-2025,JRD Tata Sports Complex,Jamshedpur,General,950,21-11-2024,56,2,Clear,Thursday,High
